Bait gene/protein	Hit gene/protein	Bait Standard Name	Hit Standard Name	Experimental System	Source	PubMed ID
YJL030W	YDR318W	MAD2	MCM21	Synthetic Lethality	Tong AH et al	14764870
YJL030W	YDR359C	MAD2	VID21	Synthetic Lethality	Tong AH et al	14764870
YJL030W	YEL003W	MAD2	GIM4	Synthetic Lethality	Tong AH et al	14764870
YEL003W	YJL030W	GIM4	MAD2	Synthetic Lethality	Tong AH et al	14764870
YJL030W	YGL060W	MAD2	YBP2	Synthetic Lethality	Tong AH et al	14764870
YJL030W	YGR078C	MAD2	PAC10	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YJL030W	PAC10	MAD2	Synthetic Lethality	Tong AH et al	14764870
YJL030W	YJL064W	MAD2	YJL064W	Synthetic Lethality	Tong AH et al	14764870
YJL030W	YJR135C	MAD2	MCM22	Synthetic Lethality	Tong AH et al	14764870
YJL030W	YLR200W	MAD2	YKE2	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YJL030W	YKE2	MAD2	Synthetic Lethality	Tong AH et al	14764870
YJL030W	YLR381W	MAD2	CTF3	Synthetic Lethality	Tong AH et al	14764870
YJL030W	YML094W	MAD2	GIM5	Synthetic Lethality	Tong AH et al	14764870
YML094W	YJL030W	GIM5	MAD2	Synthetic Lethality	Tong AH et al	14764870
YJL030W	YML094C-A	MAD2	YML095C-A	Synthetic Lethality	Tong AH et al	14764870
YJL030W	YNL098C	MAD2	RAS2	Synthetic Lethality	Tong AH et al	14764870
YJL030W	YNL153C	MAD2	GIM3	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YJL030W	GIM3	MAD2	Synthetic Lethality	Tong AH et al	14764870
YJL030W	YOL012C	MAD2	HTZ1	Synthetic Lethality	Tong AH et al	14764870
YJL030W	YOR195W	MAD2	SLK19	Synthetic Lethality	Tong AH et al	14764870
YJL030W	YOR349W	MAD2	CIN1	Synthetic Lethality	Tong AH et al	14764870
YOR349W	YJL030W	CIN1	MAD2	Synthetic Lethality	Tong AH et al	14764870
YJL030W	YPL017C	MAD2	YPL017C	Synthetic Lethality	Tong AH et al	14764870
YJL030W	YPL018W	MAD2	CTF19	Synthetic Lethality	Tong AH et al	14764870
YJL030W	YPR046W	MAD2	MCM16	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YAL002W	YKE2	VPS8	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YAL005C	YKE2	SSA1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YAL011W	YKE2	SWC3	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YAL042C-A	YKE2	YAL043C-A	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YBL007C	YKE2	SLA1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YBL021C	YKE2	HAP3	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YBL024W	YKE2	NCL1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YBL051C	YKE2	PIN4	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YBR103W	YKE2	SIF2	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YBR107C	YKE2	IML3	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YBR114W	YKE2	RAD16	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YBR120C	YKE2	CBP6	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YBR171W	YKE2	SEC66	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YBR186W	YKE2	PCH2	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YBR200W	YKE2	BEM1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YBR231C	YKE2	SWC5	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YBR255W	YKE2	YBR255W	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YCL016C	YKE2	DCC1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YCR033W	YKE2	SNT1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YCR086W	YKE2	CSM1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YDL020C	YKE2	RPN4	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YDL033C	YKE2	SLM3	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YDL155W	YKE2	CLB3	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YDR144C	YKE2	MKC7	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YDR149C	YKE2	YDR149C	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YDR155C	YKE2	CPR1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YDR183W	YKE2	PLP1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YDR254W	YKE2	CHL4	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YDR276C	YKE2	PMP3	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YDR289C	YKE2	RTT103	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YDR293C	YKE2	SSD1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YDR310C	YKE2	SUM1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YDR318W	YKE2	MCM21	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YDR334W	YKE2	SWR1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YDR360W	YKE2	YDR360W	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YDR485C	YKE2	VPS72	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YEL031W	YKE2	SPF1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YEL041W	YKE2	YEL041W	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YEL053C	YKE2	MAK10	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YEL056W	YKE2	HAT2	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YER019W	YKE2	ISC1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YER155C	YKE2	BEM2	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YFR019W	YKE2	FAB1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YGL086W	YKE2	MAD1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YGL087C	YKE2	MMS2	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YGL173C	YKE2	KEM1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YGL194C	YKE2	HOS2	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YGL237C	YKE2	HAP2	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YGL242C	YKE2	YGL242C	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YGL253W	YKE2	HXK2	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YGR019W	YKE2	UGA1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YGR112W	YKE2	SHY1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YGR188C	YKE2	BUB1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YGR270W	YKE2	YTA7	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YHR012W	YKE2	VPS29	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YHR030C	YKE2	SLT2	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YHR111W	YKE2	UBA4	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YHR134W	YKE2	WSS1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YHR178W	YKE2	STB5	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YHR191C	YKE2	CTF8	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YIL008W	YKE2	URM1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YIL034C	YKE2	CAP2	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YIL084C	YKE2	SDS3	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YIL095W	YKE2	PRK1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YJL013C	YKE2	MAD3	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YJL020C	YKE2	BBC1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YJL095W	YKE2	BCK1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YJL183W	YKE2	MNN11	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YJL190C	YKE2	RPS22A	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YJR032W	YKE2	CPR7	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YJR075W	YKE2	HOC1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YJR117W	YKE2	STE24	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YJR135C	YKE2	MCM22	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YKL025C	YKE2	PAN3	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YKL048C	YKE2	ELM1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YKL118W	YKE2	YKL118W	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YLL049W	YKE2	YLL049W	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YLR085C	YKE2	ARP6	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YLR089C	YKE2	ALT1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YLR233C	YKE2	EST1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YLR234W	YKE2	TOP3	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YLR292C	YKE2	SEC72	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YLR337C	YKE2	VRP1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YLR381W	YKE2	CTF3	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YLR386W	YKE2	VAC14	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YML016C	YKE2	PPZ1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YML032C	YKE2	RAD52	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YML041C	YKE2	VPS71	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YMR021C	YKE2	MAC1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YMR055C	YKE2	BUB2	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YMR078C	YKE2	CTF18	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YMR109W	YKE2	MYO5	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YMR154C	YKE2	RIM13	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YMR266W	YKE2	RSN1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YMR312W	YKE2	ELP6	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YNL003C	YKE2	PET8	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YNL140C	YKE2	YNL140C	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YNL288W	YKE2	CAF40	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YNL294C	YKE2	RIM21	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YNL298W	YKE2	CLA4	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YOL012C	YKE2	HTZ1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YOR023C	YKE2	AHC1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YOR026W	YKE2	BUB3	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YOR058C	YKE2	ASE1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YOR127W	YKE2	RGA1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YOR216C	YKE2	RUD3	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YOR264W	YKE2	DSE3	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YOR266W	YKE2	PNT1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YOR296W	YKE2	YOR296W	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YOR349W	YKE2	CIN1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YOR350C	YKE2	MNE1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YOR358W	YKE2	HAP5	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YPL017C	YKE2	YPL017C	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YPL018W	YKE2	CTF19	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YPL165C	YKE2	SET6	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YPL215W	YKE2	CBP3	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YPL253C	YKE2	VIK1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YPR023C	YKE2	EAF3	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YPR046W	YKE2	MCM16	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YPR070W	YKE2	MED1	Synthetic Lethality	Tong AH et al	14764870
YLR200W	YPR135W	YKE2	CTF4	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YAL002W	PAC10	VPS8	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YAL011W	PAC10	SWC3	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YAL026C	PAC10	DRS2	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YAR014C	PAC10	BUD14	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YBL007C	PAC10	SLA1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YBL024W	PAC10	NCL1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YBL051C	PAC10	PIN4	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YBR103W	PAC10	SIF2	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YBR107C	PAC10	IML3	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YBR108W	PAC10	YBR108W	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YBR114W	PAC10	RAD16	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YBR171W	PAC10	SEC66	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YBR231C	PAC10	SWC5	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YBR255W	PAC10	YBR255W	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YCL016C	PAC10	DCC1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YCR033W	PAC10	SNT1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YCR044C	PAC10	PER1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YCR082W	PAC10	AHC2	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YCR086W	PAC10	CSM1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YDL020C	PAC10	RPN4	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YDL155W	PAC10	CLB3	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YDL170W	PAC10	UGA3	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YDR144C	PAC10	MKC7	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YDR149C	PAC10	YDR149C	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YDR183W	PAC10	PLP1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YDR254W	PAC10	CHL4	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YDR276C	PAC10	PMP3	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YDR289C	PAC10	RTT103	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YDR293C	PAC10	SSD1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YDR310C	PAC10	SUM1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YDR318W	PAC10	MCM21	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YDR334W	PAC10	SWR1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YDR360W	PAC10	YDR360W	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YDR485C	PAC10	VPS72	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YEL031W	PAC10	SPF1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YEL038W	PAC10	UTR4	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YEL039C	PAC10	CYC7	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YEL041W	PAC10	YEL041W	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YEL052W	PAC10	AFG1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YEL053C	PAC10	MAK10	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YEL056W	PAC10	HAT2	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YER149C	PAC10	PEA2	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YER155C	PAC10	BEM2	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YER177W	PAC10	BMH1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YFR019W	PAC10	FAB1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YGL086W	PAC10	MAD1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YGL087C	PAC10	MMS2	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YGL173C	PAC10	KEM1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YGL194C	PAC10	HOS2	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YGL242C	PAC10	YGL242C	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YGL253W	PAC10	HXK2	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YGR054W	PAC10	YGR054W	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YGR108W	PAC10	CLB1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YGR112W	PAC10	SHY1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YGR229C	PAC10	SMI1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YHL002W	PAC10	HSE1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YHL029C	PAC10	YHL029C	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YHR012W	PAC10	VPS29	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YHR111W	PAC10	UBA4	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YHR114W	PAC10	BZZ1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YHR134W	PAC10	WSS1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YHR178W	PAC10	STB5	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YIL008W	PAC10	URM1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YIL034C	PAC10	CAP2	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YIL084C	PAC10	SDS3	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YIL095W	PAC10	PRK1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YJL013C	PAC10	MAD3	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YJL190C	PAC10	RPS22A	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YJR032W	PAC10	CPR7	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YJR075W	PAC10	HOC1	Synthetic Lethality	Tong AH et al	14764870
YJR075W	YGR078C	HOC1	PAC10	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YJR117W	PAC10	STE24	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YJR129C	PAC10	YJR129C	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YJR135C	PAC10	MCM22	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YKL048C	PAC10	ELM1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YLL001W	PAC10	DNM1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YLL006W	PAC10	MMM1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YLL007C	PAC10	YLL007C	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YLL049W	PAC10	YLL049W	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YLR089C	PAC10	ALT1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YLR234W	PAC10	TOP3	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YLR292C	PAC10	SEC72	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YLR337C	PAC10	VRP1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YLR381W	PAC10	CTF3	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YML032C	PAC10	RAD52	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YMR055C	PAC10	BUB2	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YMR109W	PAC10	MYO5	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YMR154C	PAC10	RIM13	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YMR172W	PAC10	HOT1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YMR312W	PAC10	ELP6	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YNL140C	PAC10	YNL140C	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YNL166C	PAC10	BNI5	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YNL288W	PAC10	CAF40	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YNL294C	PAC10	RIM21	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YNL298W	PAC10	CLA4	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YOL012C	PAC10	HTZ1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YOL067C	PAC10	RTG1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YOR023C	PAC10	AHC1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YOR026W	PAC10	BUB3	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YOR127W	PAC10	RGA1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YOR132W	PAC10	VPS17	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YOR216C	PAC10	RUD3	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YOR264W	PAC10	DSE3	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YOR266W	PAC10	PNT1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YOR313C	PAC10	SPS4	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YOR349W	PAC10	CIN1	Synthetic Lethality	Tong AH et al	14764870
YOR349W	YGR078C	CIN1	PAC10	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YPL008W	PAC10	CHL1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YPL017C	PAC10	YPL017C	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YPL018W	PAC10	CTF19	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YPL115C	PAC10	BEM3	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YPL161C	PAC10	BEM4	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YPL165C	PAC10	SET6	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YPL253C	PAC10	VIK1	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YPR023C	PAC10	EAF3	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YPR046W	PAC10	MCM16	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YPR050C	PAC10	YPR050C	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YPR051W	PAC10	MAK3	Synthetic Lethality	Tong AH et al	14764870
YGR078C	YPR070W	PAC10	MED1	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YAL011W	GIM3	SWC3	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YBL007C	GIM3	SLA1	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YBL024W	GIM3	NCL1	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YBR103W	GIM3	SIF2	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YBR107C	GIM3	IML3	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YBR108W	GIM3	YBR108W	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YBR171W	GIM3	SEC66	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YBR200W	GIM3	BEM1	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YBR231C	GIM3	SWC5	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YBR290W	GIM3	BSD2	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YCR044C	GIM3	PER1	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YCR086W	GIM3	CSM1	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YDL155W	GIM3	CLB3	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YDL170W	GIM3	UGA3	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YDR149C	GIM3	YDR149C	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YDR183W	GIM3	PLP1	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YDR254W	GIM3	CHL4	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YDR276C	GIM3	PMP3	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YDR289C	GIM3	RTT103	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YDR293C	GIM3	SSD1	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YDR310C	GIM3	SUM1	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YDR318W	GIM3	MCM21	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YDR334W	GIM3	SWR1	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YDR360W	GIM3	YDR360W	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YDR485C	GIM3	VPS72	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YER155C	GIM3	BEM2	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YER177W	GIM3	BMH1	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YFR019W	GIM3	FAB1	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YGL086W	GIM3	MAD1	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YGL253W	GIM3	HXK2	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YGR054W	GIM3	YGR054W	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YGR188C	GIM3	BUB1	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YGR229C	GIM3	SMI1	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YGR270W	GIM3	YTA7	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YHR012W	GIM3	VPS29	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YHR030C	GIM3	SLT2	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YHR111W	GIM3	UBA4	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YHR178W	GIM3	STB5	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YIL095W	GIM3	PRK1	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YJL013C	GIM3	MAD3	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YJL095W	GIM3	BCK1	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YJL183W	GIM3	MNN11	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YJL190C	GIM3	RPS22A	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YJR032W	GIM3	CPR7	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YJR075W	GIM3	HOC1	Synthetic Lethality	Tong AH et al	14764870
YJR075W	YNL153C	HOC1	GIM3	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YJR117W	GIM3	STE24	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YJR135C	GIM3	MCM22	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YKL025C	GIM3	PAN3	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YKL048C	GIM3	ELM1	Synthetic Lethality	Tong AH et al	14764870
YNL153C	YKL118W	GIM3	YKL118W	Synthetic Lethality	Tong AH et al	14764870
