Bait gene/protein	Hit gene/protein	Bait Standard Name	Hit Standard Name	Experimental System	Source	PubMed ID
YDR174W	YMR190C	HMO1	SGS1	Synthetic Rescue	Gadal O et al	12374750
YNL248C	YMR190C	RPA49	SGS1	Synthetic Rescue	Gadal O et al	12374750
YOL006C	YMR190C	TOP1	SGS1	Synthetic Rescue	Onodera R et al	12036100
YLR234W	YMR190C	TOP3	SGS1	Synthetic Rescue	Onodera R et al	12036100
YLR234W	YMR190C	TOP3	SGS1	Synthetic Rescue	Chakraverty RK et al	11585898
YLR234W	YMR190C	TOP3	SGS1	Synthetic Rescue	Watt PM et al	8913739
YLR234W	YMR190C	TOP3	SGS1	Synthetic Rescue	Watt PM et al	7736577
YLR234W	YMR190C	TOP3	SGS1	Synthetic Rescue	Gangloff S et al	7969174
YJL005W	YOR057W	CYR1	SGT1	Synthetic Rescue	Dubacq C et al	12456005
YHR005C	YPR161C	GPA1	SGV1	Synthetic Rescue	Irie K et al	1828190
YLR113W	YER118C	HOG1	SHO1	Synthetic Rescue	Proft M et al	9858577
YER133W	YBL058W	GLC7	SHP1	Synthetic Rescue	Zhang S et al	7891699
YNL098C	YOL110W	RAS2	SHR5	Synthetic Rescue	Bartels DJ et al	10490616
YNL098C	YOL110W	RAS2	SHR5	Synthetic Rescue	Jung V et al	7532279
YEL063C	YHL006C	CAN1	SHU1	Synthetic Rescue	Huang ME et al	12972632
YEL063C	YDR078C	CAN1	SHU2	Synthetic Rescue	Huang ME et al	12972632
YAL024C	YLR079W	LTE1	SIC1	Synthetic Rescue	Hofken T et al	14734533
YHL007C	YLR079W	STE20	SIC1	Synthetic Rescue	Hofken T et al	14734533
YHL024W	YLR079W	RIM4	SIC1	Synthetic Rescue	Deng C et al	11713679
YDR054C	YLR079W	CDC34	SIC1	Synthetic Rescue	Knapp D et al	8816483
YFL009W	YLR079W	CDC4	SIC1	Synthetic Rescue	Knapp D et al	8816483
YDL132W	YLR079W	CDC53	SIC1	Synthetic Rescue	Knapp D et al	8816483
YER086W	YOL031C	ILV1	SIL1	Synthetic Rescue	Petersen JG et al	2841185
YDR146C	YER161C	SWI5	SPT2	Synthetic Rescue	Perez-Martin J et al	9632800
YGR252W	YER161C	GCN5	SPT2	Synthetic Rescue	Perez-Martin J et al	9448002
YDR448W	YER161C	ADA2	SPT2	Synthetic Rescue	Pollard KJ et al	9343382
YDR176W	YER161C	NGG1	SPT2	Synthetic Rescue	Pollard KJ et al	9343382
YGR252W	YER161C	GCN5	SPT2	Synthetic Rescue	Pollard KJ et al	9343382
YPL016W	YER161C	SWI1	SPT2	Synthetic Rescue	Katcoff DJ et al	8255763
YOR290C	YER161C	SNF2	SPT2	Synthetic Rescue	Katcoff DJ et al	8255763
YJL176C	YER161C	SWI3	SPT2	Synthetic Rescue	Katcoff DJ et al	8255763
YDL140C	YER161C	RPO21	SPT2	Synthetic Rescue	Peterson CL et al	2004420
YDR146C	YBR010W	SWI5	HHT1	Synthetic Rescue	Perez-Martin J et al	9632800
YPL016W	YBR010W	SWI1	HHT1	Synthetic Rescue	Katcoff DJ et al	8255763
YOR290C	YBR010W	SNF2	HHT1	Synthetic Rescue	Katcoff DJ et al	8255763
YJL176C	YBR010W	SWI3	HHT1	Synthetic Rescue	Katcoff DJ et al	8255763
YBR136W	YOL004W	MEC1	SIN3	Synthetic Rescue	Scott KL et al	12808094
YDR217C	YOL004W	RAD9	SIN3	Synthetic Rescue	Scott KL et al	12808094
YGR252W	YOL004W	GCN5	SIN3	Synthetic Rescue	Yu Y et al	10713159
YPR052C	YOL004W	NHP6A	SIN3	Synthetic Rescue	Yu Y et al	10713159
YDR146C	YOL004W	SWI5	SIN3	Synthetic Rescue	Yu Y et al	10713159
YBR195C	YOL004W	MSI1	SIN3	Synthetic Rescue	Sun ZW et al	10388812
YPL016W	YOL004W	SWI1	SIN3	Synthetic Rescue	Stillman DJ et al	8005433
YPL016W	YOL004W	SWI1	SIN3	Synthetic Rescue	Wang H et al	7830715
YHR079C	YNL236W	IRE1	SIN4	Synthetic Rescue	Schroder M et al	12864846
YER177W	YNL236W	BMH1	SIN4	Synthetic Rescue	van Heusden GP et al	11748725
YDR099W	YNL236W	BMH2	SIN4	Synthetic Rescue	van Heusden GP et al	11748725
YGR252W	YNL236W	GCN5	SIN4	Synthetic Rescue	Yu Y et al	10713159
YPR052C	YNL236W	NHP6A	SIN4	Synthetic Rescue	Yu Y et al	10713159
YLR182W	YNL236W	SWI6	SIN4	Synthetic Rescue	Yu Y et al	10713159
YER111C	YNL236W	SWI4	SIN4	Synthetic Rescue	Tabtiang RK et al	9671481
YDR138W	YNL236W	HPR1	SIN4	Synthetic Rescue	Piruat JI et al	9409823
YPL016W	YNL236W	SWI1	SIN4	Synthetic Rescue	Stillman DJ et al	8005433
YER111C	YNL236W	SWI4	SIN4	Synthetic Rescue	Lycan D et al	7935460
YLR182W	YNL236W	SWI6	SIN4	Synthetic Rescue	Lycan D et al	7935460
YER027C	YDR422C	GAL83	SIP1	Synthetic Rescue	Vyas VK et al	12556493
YLR233C	YKR101W	EST1	SIR1	Synthetic Rescue	Lowell JE et al	12871903
YNL216W	YKR101W	RAP1	SIR1	Synthetic Rescue	Andrulis ED et al	12417731
YLR233C	YDL042C	EST1	SIR2	Synthetic Rescue	Lowell JE et al	12871903
YBL014C	YDL042C	RRN6	SIR2	Synthetic Rescue	Oakes M et al	10567580
YMR270C	YDL042C	RRN9	SIR2	Synthetic Rescue	Oakes M et al	10567580
YNL330C	YDL042C	RPD3	SIR2	Synthetic Rescue	Sun ZW et al	10388812
YDR285W	YDL042C	ZIP1	SIR2	Synthetic Rescue	San-Segundo PA et al	10319812
YNL330C	YDL042C	RPD3	SIR2	Synthetic Rescue	Smith JS et al	10082585
YHR014W	YDL042C	SPO13	SIR2	Synthetic Rescue	Margolskee JP	3285137
YLR233C	YLR442C	EST1	SIR3	Synthetic Rescue	Lowell JE et al	12871903
YNL216W	YLR442C	RAP1	SIR3	Synthetic Rescue	Liu C et al	8722764
YBR009C	YLR442C	HHF1	SIR3	Synthetic Rescue	Johnson LM et al	2201024
YNL186W	YDR227W	UBP10	SIR4	Synthetic Rescue	Orlandi I et al	14623890
YLR233C	YDR227W	EST1	SIR4	Synthetic Rescue	Lowell JE et al	12871903
YDR181C	YDR227W	SAS4	SIR4	Synthetic Rescue	Xu EY et al	10471696
YOR213C	YDR227W	SAS5	SIR4	Synthetic Rescue	Xu EY et al	10471696
YIL031W	YDR409W	ULP2	SIZ1	Synthetic Rescue	Strunnikov AV et al	11333221
YHL033C	YLR398C	RPL8A	SKI2	Synthetic Rescue	Masison DC et al	7739557
YNL085W	YLR398C	MKT1	SKI2	Synthetic Rescue	Ridley SP et al	6371496
YNL085W	YPR189W	MKT1	SKI3	Synthetic Rescue	Ridley SP et al	6371496
YNL085W	YNL232W	MKT1	CSL4	Synthetic Rescue	Ridley SP et al	6371496
YHL033C	YGR195W	RPL8A	SKI6	Synthetic Rescue	Benard L et al	9566888
YNL085W	YGR195W	MKT1	SKI6	Synthetic Rescue	Ridley SP et al	6371496
YNL085W	YOR076C	MKT1	SKI7	Synthetic Rescue	Ridley SP et al	6371496
YLR229C	YOL113W	CDC42	SKM1	Synthetic Rescue	Davis CR et al	9422741
YEL063C	YHR206W	CAN1	SKN7	Synthetic Rescue	Huang ME et al	12972632
YLR229C	YHR206W	CDC42	SKN7	Synthetic Rescue	Bouquin N et al	10512874
YIL147C	YHR206W	SLN1	SKN7	Synthetic Rescue	Li S et al	9843501
YDR276C	YMR216C	PMP3	SKY1	Synthetic Rescue	Erez O et al	12135613
YJL129C	YMR216C	TRK1	SKY1	Synthetic Rescue	Erez O et al	12135613
YKR050W	YMR216C	TRK2	SKY1	Synthetic Rescue	Erez O et al	12135613
YDR054C	YOR008C	CDC34	SLG1	Synthetic Rescue	Ivanovska I et al	10660075
YNL258C	YDR189W	DSL1	SLY1	Synthetic Rescue	Andag U et al	11493604
YFL038C	YDR189W	YPT1	SLY1	Synthetic Rescue	Li B et al	9717237
YLR262C	YDR189W	YPT6	SLY1	Synthetic Rescue	Li B et al	9717237
YNL287W	YDR189W	SEC21	SLY1	Synthetic Rescue	Ossig R et al	1903839
YLR268W	YDR189W	SEC22	SLY1	Synthetic Rescue	Ossig R et al	1903839
YFL038C	YDR189W	YPT1	SLY1	Synthetic Rescue	Ossig R et al	1903839
YNL287W	YIL004C	SEC21	BET1	Synthetic Rescue	Ossig R et al	1903839
YLR268W	YIL004C	SEC22	BET1	Synthetic Rescue	Ossig R et al	1903839
YFL038C	YIL004C	YPT1	BET1	Synthetic Rescue	Ossig R et al	1903839
YNL287W	YLR268W	SEC21	SEC22	Synthetic Rescue	Ossig R et al	1903839
YLR268W	YLR268W	SEC22	SEC22	Synthetic Rescue	Ossig R et al	1903839
YFL038C	YLR268W	YPT1	SEC22	Synthetic Rescue	Ossig R et al	1903839
YNL287W	YOR307C	SEC21	SLY41	Synthetic Rescue	Ossig R et al	1903839
YLR268W	YOR307C	SEC22	SLY41	Synthetic Rescue	Ossig R et al	1903839
YFL038C	YOR307C	YPT1	SLY41	Synthetic Rescue	Ossig R et al	1903839
YFL009W	YLR086W	CDC4	SMC4	Synthetic Rescue	Smith SA et al	1465103
YBR290W	YOL122C	BSD2	SMF1	Synthetic Rescue	Liu XF et al	9115231
YBR290W	YHR050W	BSD2	SMF2	Synthetic Rescue	Liu XF et al	9115231
YJL092W	YML058W	HPR5	SML1	Synthetic Rescue	Vaze MB et al	12191482
YBR136W	YML058W	MEC1	SML1	Synthetic Rescue	Zhao X et al	11904430
YBR136W	YML058W	MEC1	SML1	Synthetic Rescue	Zhao X et al	11432841
YBR136W	YML058W	MEC1	SML1	Synthetic Rescue	Zhao X et al	9774971
YPL153C	YML058W	RAD53	SML1	Synthetic Rescue	Zhao X et al	11904430
YPL153C	YML058W	RAD53	SML1	Synthetic Rescue	Zhao X et al	11432841
YPL153C	YML058W	RAD53	SML1	Synthetic Rescue	Zhao X et al	9774971
YDR499W	YML058W	LCD1	SML1	Synthetic Rescue	Paciotti V et al	10950868
YBR136W	YML058W	MEC1	SML1	Synthetic Rescue	Craven RJ et al	10713162
YDL101C	YML058W	DUN1	SML1	Synthetic Rescue	Zhao X et al	9774971
YOR330C	YML058W	MIP1	SML1	Synthetic Rescue	Zhao X et al	9774971
YHL027W	YBR182C	RIM101	SMP1	Synthetic Rescue	Lamb TM et al	12509465
YNL038W	YOR149C	GPI15	SMP3	Synthetic Rescue	Yan BC et al	11746600
YGR009C	YAL030W	SEC9	SNC1	Synthetic Rescue	Katz L et al	9799229
YGR009C	YOR327C	SEC9	SNC2	Synthetic Rescue	Katz L et al	9799229
YDR028C	YDR477W	REG1	SNF1	Synthetic Rescue	Vyas VK et al	12556493
YPL026C	YDL194W	SKS1	SNF3	Synthetic Rescue	Vagnoli P et al	9559544
YER148W	YGL115W	SPT15	SNF4	Synthetic Rescue	Shirra MK et al	10224244
YMR096W	YMR095C	SNZ1	SNO1	Synthetic Rescue	Padilla PA et al	9791124
YMR095C	YMR096W	SNO1	SNZ1	Synthetic Rescue	Padilla PA et al	9791124
YEL063C	YJR104C	CAN1	SOD1	Synthetic Rescue	Huang ME et al	12972632
YHR205W	YHR008C	SCH9	SOD2	Synthetic Rescue	Fabrizio P et al	12586694
YDR138W	YGL127C	HPR1	SOH1	Synthetic Rescue	Fan HY et al	8849885
YDR138W	YGL127C	HPR1	SOH1	Synthetic Rescue	Fan HY et al	7982575
YNL238W	YLL040C	KEX2	VPS13	Synthetic Rescue	Brickner JH et al	9314526
YNL238W	YLL040C	KEX2	VPS13	Synthetic Rescue	Redding K et al	8887651
YOR254C	YDL020C	SEC63	RPN4	Synthetic Rescue	Nelson MK et al	8514125
YGL008C	YJL192C	PMA1	SOP4	Synthetic Rescue	Luo WJ et al	12230471
YFL026W	YJL192C	STE2	SOP4	Synthetic Rescue	Luo WJ et al	12230471
YOR254C	YDL191W	SEC63	RPL35A	Synthetic Rescue	Ng DT et al	8647883
YBR171W	YDL191W	SEC66	RPL35A	Synthetic Rescue	Ng DT et al	8647883
YLR292C	YDL191W	SEC72	RPL35A	Synthetic Rescue	Ng DT et al	8647883
YER165W	YCL054W	PAB1	SPB1	Synthetic Rescue	Pintard L et al	10648622
YBR109C	YDR356W	CMD1	SPC110	Synthetic Rescue	Geiser JR et al	8247006
YGR252W	YKL184W	GCN5	SPE1	Synthetic Rescue	Pollard KJ et al	10523306
YER148W	YPR133C	SPT15	IWS1	Synthetic Rescue	Fischbeck JA et al	12524336
YLR329W	YHL022C	REC102	SPO11	Synthetic Rescue	Jiao K et al	12897161
YBR098W	YHL022C	MMS4	SPO11	Synthetic Rescue	Kaliraman V et al	11641278
YDR386W	YHL022C	MUS81	SPO11	Synthetic Rescue	Kaliraman V et al	11641278
YAL024C	YHR152W	LTE1	SPO12	Synthetic Rescue	Hofken T et al	14734533
YHL007C	YHR152W	STE20	SPO12	Synthetic Rescue	Hofken T et al	14734533
YBR098W	YHR014W	MMS4	SPO13	Synthetic Rescue	Kaliraman V et al	11641278
YDR386W	YHR014W	MUS81	SPO13	Synthetic Rescue	Kaliraman V et al	11641278
YNL250W	YHR014W	RAD50	SPO13	Synthetic Rescue	Malone RE et al	7050657
YLR263W	YHR014W	RED1	SPO13	Synthetic Rescue	Rockmill B et al	3413075
YER044C-A	YHR014W	MEI4	SPO13	Synthetic Rescue	Menees TM et al	2693205
YOR351C	YHR014W	MEK1	SPO13	Synthetic Rescue	Leem SH et al	1741279
YLR329W	YHR014W	REC102	SPO13	Synthetic Rescue	Bhargava J et al	1732169
YDR369C	YHR014W	XRS2	SPO13	Synthetic Rescue	Ivanov EL et al	1468624
YDR473C	YDR464W	PRP3	SPP41	Synthetic Rescue	Maddock JR et al	8005438
YPR178W	YDR464W	PRP4	SPP41	Synthetic Rescue	Maddock JR et al	8005438
YDR473C	YDR028C	PRP3	REG1	Synthetic Rescue	Maddock JR et al	8005438
YPR178W	YDR028C	PRP4	REG1	Synthetic Rescue	Maddock JR et al	8005438
YMR179W	YJL127C	SPT21	SPT10	Synthetic Rescue	Hess D et al	14673149
YCR093W	YER148W	CDC39	SPT15	Synthetic Rescue	Collart MA	8943321
YAL005C	YER161C	SSA1	SPT2	Synthetic Rescue	Baxter BK et al	9851990
YLL024C	YER161C	SSA2	SPT2	Synthetic Rescue	Baxter BK et al	9851990
YBR115C	YER161C	LYS2	SPT2	Synthetic Rescue	Simchen G et al	6326126
YCL030C	YER161C	HIS4	SPT2	Synthetic Rescue	Roeder GS et al	2991744
YPL016W	YER161C	SWI1	SPT2	Synthetic Rescue	Kruger W et al	2072912
YBR170C	YKL020C	NPL4	SPT23	Synthetic Rescue	Hitchcock AL et al	11598205
YKR101W	YKL020C	SIR1	SPT23	Synthetic Rescue	Dula ML et al	11063674
YDR310C	YKL020C	SUM1	SPT23	Synthetic Rescue	Dula ML et al	11063674
YGR252W	YDR392W	GCN5	SPT3	Synthetic Rescue	Yu Y et al	12612066
YER148W	YDR392W	SPT15	SPT3	Synthetic Rescue	Yu Y et al	12612066
YBR081C	YDR392W	SPT7	SPT3	Synthetic Rescue	Wu PY et al	12101232
YCR093W	YDR392W	CDC39	SPT3	Synthetic Rescue	Collart MA	8943321
YLR055C	YDR392W	SPT8	SPT3	Synthetic Rescue	Eisenmann DM et al	8088510
YCL030C	YDR392W	HIS4	SPT3	Synthetic Rescue	Simchen G et al	6326126
YBR115C	YDR392W	LYS2	SPT3	Synthetic Rescue	Simchen G et al	6326126
YER148W	YDR392W	SPT15	SPT3	Synthetic Rescue	Eisenmann DM et al	1628834
YJR035W	YGR063C	RAD26	SPT4	Synthetic Rescue	Jansen LE et al	11101522
YKL139W	YML010W	CTK1	SPT5	Synthetic Rescue	Lindstrom DL et al	11606527
YOR290C	YML010W	SNF2	SPT5	Synthetic Rescue	Laurent BC et al	1901413
YCR093W	YLR055C	CDC39	SPT8	Synthetic Rescue	Collart MA	8943321
YOR101W	YIL033C	RAS1	BCY1	Synthetic Rescue	Cannon JF et al	2823100
YNL098C	YIL033C	RAS2	BCY1	Synthetic Rescue	Cannon JF et al	2823100
YOR101W	YJL164C	RAS1	TPK1	Synthetic Rescue	Cannon JF et al	2823100
YNL098C	YJL164C	RAS2	TPK1	Synthetic Rescue	Cannon JF et al	2823100
YOR101W	YOR360C	RAS1	PDE2	Synthetic Rescue	Wilson RB et al	2827010
YNL098C	YOR360C	RAS2	PDE2	Synthetic Rescue	Wilson RB et al	2827010
YJL005W	YOR360C	CYR1	PDE2	Synthetic Rescue	Lesuisse E et al	1660715
YDL140C	YPL042C	RPO21	SSN3	Synthetic Rescue	Hengartner CJ et al	9702190
YER111C	YNL025C	SWI4	SSN8	Synthetic Rescue	Tabtiang RK et al	9671481
YDL140C	YHR041C	RPO21	SRB2	Synthetic Rescue	Thompson CM et al	8324825
YDL140C	YHR041C	RPO21	SRB2	Synthetic Rescue	Koleske AJ et al	1591782
YOR046C	YER022W	DBP5	SRB4	Synthetic Rescue	Estruch F et al	12686617
YHR058C	YER022W	MED6	SRB4	Synthetic Rescue	Lee YC et al	9710620
YDL140C	YER022W	RPO21	SRB4	Synthetic Rescue	Thompson CM et al	8324825
YDL140C	YGR104C	RPO21	SRB5	Synthetic Rescue	Thompson CM et al	8324825
YER022W	YBR253W	SRB4	SRB6	Synthetic Rescue	Lee TI et al	9671455
YDL140C	YBR253W	RPO21	SRB6	Synthetic Rescue	Thompson CM et al	8324825
YER111C	YCR081W	SWI4	SRB8	Synthetic Rescue	Tabtiang RK et al	9671481
YER111C	YDR443C	SWI4	SSN2	Synthetic Rescue	Tabtiang RK et al	9671481
YDR087C	YCR018C	RRP1	SRD1	Synthetic Rescue	Fabian GR et al	2179050
YPL153C	YOR247W	RAD53	SRL1	Synthetic Rescue	Desany BA et al	9744871
YBR136W	YLR082C	MEC1	SRL2	Synthetic Rescue	Desany BA et al	9744871
YPL153C	YLR082C	RAD53	SRL2	Synthetic Rescue	Desany BA et al	9744871
YPL153C	YKR091W	RAD53	SRL3	Synthetic Rescue	Desany BA et al	9744871
YMR235C	YLR119W	RNA1	SRN2	Synthetic Rescue	Hong SJ et al	9790597
YKR030W	YJL092W	GMH1	HPR5	Synthetic Rescue	Hishida T et al	11953321
YCR066W	YJL092W	RAD18	HPR5	Synthetic Rescue	Broomfield S et al	11809886
YGL058W	YJL092W	RAD6	HPR5	Synthetic Rescue	Broomfield S et al	11809886
YGL087C	YJL092W	MMS2	HPR5	Synthetic Rescue	Ulrich HD	11522817
YCR066W	YJL092W	RAD18	HPR5	Synthetic Rescue	Ulrich HD	11522817
YLR032W	YJL092W	RAD5	HPR5	Synthetic Rescue	Ulrich HD	11522817
YGL058W	YJL092W	RAD6	HPR5	Synthetic Rescue	Ulrich HD	11522817
YDR092W	YJL092W	UBC13	HPR5	Synthetic Rescue	Ulrich HD	11522817
YCR066W	YJL092W	RAD18	HPR5	Synthetic Rescue	Friedl AA et al	11425518
YLR032W	YJL092W	RAD5	HPR5	Synthetic Rescue	Friedl AA et al	11425518
YGL058W	YJL092W	RAD6	HPR5	Synthetic Rescue	Nguyen MM et al	9290210
YER095W	YJL092W	RAD51	HPR5	Synthetic Rescue	Chanet R et al	8756636
YML032C	YJL092W	RAD52	HPR5	Synthetic Rescue	Milne GT et al	7768432
YCR066W	YJL092W	RAD18	HPR5	Synthetic Rescue	Schild D	7635279
YML032C	YJL092W	RAD52	HPR5	Synthetic Rescue	Schild D	7635279
YGL058W	YJL092W	RAD6	HPR5	Synthetic Rescue	Schild D	7635279
YGL058W	YJL092W	RAD6	HPR5	Synthetic Rescue	Schiestl RH et al	2182387
YCR066W	YJL092W	RAD18	HPR5	Synthetic Rescue	Rong L et al	1849857
YCR066W	YJL092W	RAD18	HPR5	Synthetic Rescue	Palladino F et al	1327956
YNL161W	YDR293C	CBK1	SSD1	Synthetic Rescue	Du LL et al	11854408
YIL129C	YDR293C	TAO3	SSD1	Synthetic Rescue	Du LL et al	11854408
YIL129C	YDR293C	TAO3	SSD1	Synthetic Rescue	Kaeberlein M et al	11805047
YIL153W	YDR293C	RRD1	SSD1	Synthetic Rescue	Rempola B et al	10660069
YPL152W	YDR293C	RRD2	SSD1	Synthetic Rescue	Rempola B et al	10660069
YFL038C	YDR293C	YPT1	SSD1	Synthetic Rescue	Li B et al	9717237
YLR262C	YDR293C	YPT6	SSD1	Synthetic Rescue	Li B et al	9717237
YDL188C	YDR293C	PPH22	SSD1	Synthetic Rescue	Evans DR et al	9071579
YER155C	YDR293C	BEM2	SSD1	Synthetic Rescue	Kim YJ et al	7962097
YDL047W	YDR293C	SIT4	SSD1	Synthetic Rescue	Sutton A et al	1848673
YIL033C	YDR293C	BCY1	SSD1	Synthetic Rescue	Costigan C et al	1545797
YMR294W	YDR293C	JNM1	SSD1	Synthetic Rescue	Costigan C et al	1545797
YOR360C	YDR293C	PDE2	SSD1	Synthetic Rescue	Costigan C et al	1545797
YDL047W	YDR293C	SIT4	SSD1	Synthetic Rescue	Costigan C et al	1545797
YDR457W	YPL106C	TOM1	SSE1	Synthetic Rescue	Sasaki T et al	10660055
YDL235C	YLR006C	YPD1	SSK1	Synthetic Rescue	Posas F et al	8808622
YDL235C	YNR031C	YPD1	SSK2	Synthetic Rescue	Posas F et al	8808622
YOR046C	YLR005W	DBP5	SSL1	Synthetic Rescue	Estruch F et al	12686617
YMR061W	YIL030C	RNA14	SSM4	Synthetic Rescue	Rouillard JM et al	8917313
YMR061W	YIL030C	RNA14	SSM4	Synthetic Rescue	Mandart E et al	8524265
YMR061W	YIL030C	RNA14	SSM4	Synthetic Rescue	Mandart E et al	7816042
YOR290C	YGR116W	SNF2	SPT6	Synthetic Rescue	Neigeborn L et al	3514373
YBR289W	YGR116W	SNF5	SPT6	Synthetic Rescue	Neigeborn L et al	3514373
YHL025W	YGR116W	SNF6	SPT6	Synthetic Rescue	Neigeborn L et al	3514373
YFR029W	YBR112C	PTR3	CYC8	Synthetic Rescue	Forsberg H et al	11454748
YDR160W	YBR112C	SSY1	CYC8	Synthetic Rescue	Forsberg H et al	11454748
YLR113W	YBR112C	HOG1	CYC8	Synthetic Rescue	Marquez JA et al	9564037
YDR477W	YBR112C	SNF1	CYC8	Synthetic Rescue	Neigeborn L et al	6392017
YDL194W	YBR112C	SNF3	CYC8	Synthetic Rescue	Neigeborn L et al	6392017
YGL115W	YBR112C	SNF4	CYC8	Synthetic Rescue	Neigeborn L et al	6392017
YHL025W	YBR112C	SNF6	CYC8	Synthetic Rescue	Neigeborn L et al	6392017
YJL005W	YBR112C	CYR1	CYC8	Synthetic Rescue	Schultz J et al	3316983
YDR164C	YPL232W	SEC1	SSO1	Synthetic Rescue	Aalto MK et al	9207091
YDR164C	YMR183C	SEC1	SSO2	Synthetic Rescue	Aalto MK et al	9207091
YJR104C	YLR369W	SOD1	SSQ1	Synthetic Rescue	Strain J et al	9813017
YFL026W	YLR452C	STE2	SST2	Synthetic Rescue	Leavitt LM et al	10485282
YFL026W	YLR452C	STE2	SST2	Synthetic Rescue	Jenness DD et al	3037311
YOR212W	YLR452C	STE4	SST2	Synthetic Rescue	Jenness DD et al	3037311
YJR048W	YGR186W	CYC1	TFG1	Synthetic Rescue	Sun ZW et al	7724527
YPR086W	YGL070C	SUA7	RPB9	Synthetic Rescue	Sun ZW et al	8692696
YCL032W	YLR362W	STE50	STE11	Synthetic Rescue	Wu C et al	10397774
YCL032W	YLR362W	STE50	STE11	Synthetic Rescue	Ramezani Rad M et al	9738877
YAL040C	YLR362W	CLN3	STE11	Synthetic Rescue	Radcliffe PA et al	9202462
YAL040C	YHR084W	CLN3	STE12	Synthetic Rescue	Radcliffe PA et al	9202462
YCL055W	YHR084W	KAR4	STE12	Synthetic Rescue	Kurihara LJ et al	8754797
YLR362W	YHR084W	STE11	STE12	Synthetic Rescue	Dolan JW et al	2193847
YFL026W	YHR084W	STE2	STE12	Synthetic Rescue	Dolan JW et al	2193847
YDL159W	YHR084W	STE7	STE12	Synthetic Rescue	Dolan JW et al	2193847
YBR133C	YHL007C	HSL7	STE20	Synthetic Rescue	Fujita A et al	10411908
YLR229C	YHL007C	CDC42	STE20	Synthetic Rescue	Roberts RL et al	9215628
YNL098C	YHL007C	RAS2	STE20	Synthetic Rescue	Roberts RL et al	9215628
YAL040C	YHL007C	CLN3	STE20	Synthetic Rescue	Radcliffe PA et al	9202462
YKL178C	YHL007C	STE3	STE20	Synthetic Rescue	Couve A et al	8754848
YOR212W	YHL007C	STE4	STE20	Synthetic Rescue	Leberer E et al	1464311
YPR183W	YOR212W	DPM1	STE4	Synthetic Rescue	Cullen PJ et al	10880465
YAL040C	YDL159W	CLN3	STE7	Synthetic Rescue	Radcliffe PA et al	9202462
YBR009C	YIL126W	HHF1	STH1	Synthetic Rescue	Hsu JM et al	12697820
YFL037W	YBL034C	TUB2	STU1	Synthetic Rescue	Pasqualone D et al	7806575
YFL037W	YLR045C	TUB2	STU2	Synthetic Rescue	Wang PJ et al	9382872
YDR138W	YPR086W	HPR1	SUA7	Synthetic Rescue	Fan HY et al	8849885
YDR138W	YPR086W	HPR1	SUA7	Synthetic Rescue	Fan HY et al	7982575
YER148W	YJL127C	SPT15	SPT10	Synthetic Rescue	Yamashita I	8264536
YGL207W	YGL048C	SPT16	RPT6	Synthetic Rescue	Russell SJ et al	11152478
YGL207W	YGL048C	SPT16	RPT6	Synthetic Rescue	Xu Q et al	7565755
YDR047W	YNL244C	HEM12	SUI1	Synthetic Rescue	Gora M et al	10961692
YDR283C	YJR007W	GCN2	SUI2	Synthetic Rescue	Vazquez de Aldana CR et al	8102207
YDR047W	YPL237W	HEM12	SUI3	Synthetic Rescue	Gora M et al	10961692
YKR026C	YPL237W	GCN3	SUI3	Synthetic Rescue	Vazquez de Aldana CR et al	8102207
YDL042C	YDR310C	SIR2	SUM1	Synthetic Rescue	McCord R et al	12612074
YDL042C	YDR310C	SIR2	SUM1	Synthetic Rescue	Sutton A et al	11313477
YLR442C	YDR310C	SIR3	SUM1	Synthetic Rescue	Dula ML et al	11063674
YLR442C	YDR310C	SIR3	SUM1	Synthetic Rescue	Klar AJ et al	3905506
YDR227W	YDR310C	SIR4	SUM1	Synthetic Rescue	Klar AJ et al	3905506
YDL042C	YDR310C	SIR2	SUM1	Synthetic Rescue	Klar AJ et al	3905506
YDL042C	YDR310C	SIR2	SUM1	Synthetic Rescue	Livi GP et al	2403645
YLR442C	YDR310C	SIR3	SUM1	Synthetic Rescue	Livi GP et al	2403645
YLR442C	YDR310C	SIR3	SUM1	Synthetic Rescue	Lin CI et al	2199314
YBR009C	YDR310C	HHF1	SUM1	Synthetic Rescue	Laurenson P et al	1752414
YFL039C	YPL057C	ACT1	SUR1	Synthetic Rescue	Balguerie A et al	12477802
YCR009C	YPL057C	RVS161	SUR1	Synthetic Rescue	Balguerie A et al	12477802
YFL039C	YDR297W	ACT1	SUR2	Synthetic Rescue	Balguerie A et al	12477802
YCR009C	YDR297W	RVS161	SUR2	Synthetic Rescue	Balguerie A et al	12477802
YFL039C	YLR372W	ACT1	SUR4	Synthetic Rescue	Balguerie A et al	12477802
YCR009C	YLR372W	RVS161	SUR4	Synthetic Rescue	Balguerie A et al	12477802
YCR009C	YLR372W	RVS161	SUR4	Synthetic Rescue	Revardel E et al	7548216
YDR388W	YLR372W	RVS167	SUR4	Synthetic Rescue	Revardel E et al	7548216
Q0140	YPL029W	VAR1	SUV3	Synthetic Rescue	Butow RA et al	2698840
YMR001C	YJL187C	CDC5	SWE1	Synthetic Rescue	Park CJ et al	12586693
YBR160W	YJL187C	CDC28	SWE1	Synthetic Rescue	Ahn SH et al	11694591
